# 2026-07-30T23:47:01-04:00 host=c29 steps=1000 resume-of-268662 (HamLib=--sym, SuiteSparse=full; +diaq ev arm, +full opbuild under --sym)
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,127,1000,7,didx,517.686,488.685,932.940,10151.417,10.881,7.527e-07
E2EEVDIAQCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,127,1000,7,14.501,3187.621,3.417,7.391e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,127,2,5555,5108440242,43.592,45.134,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,127,3,98989,82073030294,-1,-1,-1
E2EOPBUILDCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,7,2097151,1099511627776,-1,-1,-1
E2EOPBUILDCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,7,1048576,549756338176,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,1000,6,didx,3.311,2.498,66.720,194.374,2.913,5.063e-07
E2EEVDIAQCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,1000,6,0.206,559.345,8.383,4.619e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,2,5031,11437262,13.580,0.414,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,3,8191,16777216,218.952,4.651,-1
E2EOPBUILDCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,6,8191,16777216,922.517,1067.000,1.157
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_5.txt,65536,1243,1000,5,didx,165.751,323.381,245.013,2844.257,11.609,6.092e-07
E2EEVDIAQCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_5.txt,65536,1243,1000,5,7.716,3412.234,13.927,5.440e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_5.txt,65536,1243,2,100975,3840684748,1125.043,153.728,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_5.txt,65536,1243,3,131071,4294967296,64317.249,11703.650,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_7.txt,65536,1243,1000,7,didx,165.571,328.985,343.729,4013.914,11.678,6.063e-07
E2EEVDIAQCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_7.txt,65536,1243,1000,7,7.772,4752.961,13.828,5.491e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_7.txt,65536,1243,2,100975,3840684748,1127.163,154.674,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_7.txt,65536,1243,3,131071,4294967296,64245.488,11621.954,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_10_4.txt,1024,17,1000,4,didx,0.162,0.406,23.910,104.539,4.372,1.682e-07
E2EEVDIAQCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_10_4.txt,1024,17,1000,4,0.043,42.963,1.797,1.452e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_10_4.txt,1024,17,2,113,102554,0.027,0.007,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_10_4.txt,1024,17,3,393,330602,0.270,0.011,-1
