== energy BH_20_7 ==
ENERGYRAW,1.424865e-02,294.0,75.5,92056
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmv,didx,238.838,5.102,0.065178,3743
ENERGYRAW,1.622010e-02,293.9,75.5,81323
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmv,didx_sym,114.711,30.532,0.073779,1969
ENERGYRAW,2.945067e-02,252.2,75.5,35117
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmv,gopt,251.180,16.229,0.170854,1565
ENERGYRAW,1.091398e+01,289.2,75.5,117
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmspm,ours_flat,45.709,3.840,51.051418,1
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmspm,ours_sym,16.620,12.095,-1.000000,-1
ENERGYRAW,5.522575e+00,292.5,75.5,235
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmspm,ours_sym,16.620,12.095,25.493914,1
ENERGYRAW,1.023498e+01,283.5,83.1,117
SPMSPMCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,4193,3845136356,ours_flat,51.057255,0.000e+00
ENERGYRAW,5.265083e+00,290.0,83.1,235
SPMSPMCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,4193,3845136356,ours_sym,25.441536,7.629e-06
== energy bhc_16_7 ==
ENERGYRAW,4.203408e-04,145.7,81.0,894561
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmv,didx,9.426,0.555,0.006707,1488
ENERGYRAW,5.409970e-04,164.0,81.0,901442
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmv,didx_sym,4.954,1.820,0.006656,1018
ENERGYRAW,9.959482e-04,128.4,81.0,283061
