== energy BH_20_7 ==
ENERGYRAW,1.055015e-02,381.4,110.7,174597
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmv,didx,112.185,2.190,0.034365,3328
ENERGYRAW,1.254699e-02,396.2,110.7,156884
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmv,didx_sym,49.541,12.965,0.038245,1634
ENERGYRAW,2.774032e-02,397.1,110.7,63202
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmv,gopt,123.439,7.071,0.094933,1375
ENERGYRAW,9.807886e+00,399.6,110.7,175
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmspm,ours_flat,22.039,1.458,34.103287,1
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmspm,ours_sym,8.287,8.181,-1.000000,-1
ENERGYRAW,4.882515e+00,399.4,110.7,357
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,spmspm,ours_sym,8.287,8.181,16.768042,1
ENERGYRAW,5.954006e+00,379.4,201.5,185
SPMSPMCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,4193,3845136356,ours_flat,32.303265,0.000e+00
ENERGYRAW,3.239965e+00,395.7,201.5,389
SPMSPMCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,109,4193,3845136356,ours_sym,15.414499,7.629e-06
== energy bhc_16_7 ==
ENERGYRAW,2.159832e-04,189.1,145.3,1170777
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmv,didx,4.471,0.204,0.005125,912
ENERGYRAW,3.190672e-04,208.5,145.3,1151366
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmv,didx_sym,2.382,0.645,0.005211,581
ENERGYRAW,2.346490e-04,155.3,145.3,253070
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmv,gopt,7.456,0.537,0.023709,337
ENERGYRAW,2.329298e-01,384.3,145.3,6640
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmspm,ours_flat,2.158,0.235,0.903560,3
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmspm,ours_sym,0.381,0.863,-1.000000,-1
ENERGYRAW,1.233189e-01,399.9,145.3,12952
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,spmspm,ours_sym,0.381,0.863,0.463240,3
ENERGYRAW,2.297124e-01,380.0,145.0,6628
SPMSPMCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/bhc_16_7.txt,65536,85,2309,126547940,ours_flat,0.905168,0.000e+00
ENERGYRAW,1.216566e-01,395.4,145.0,13232
