# 2026-07-29T19:51:15-04:00 steps=1000 K=from-filename (HamLib=--sym L4, SuiteSparse=full)
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_10_4.txt,1024,71,1000,4,didx,1.413,0.483,448.582,104.514,0.233,5.215e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_10_4.txt,1024,71,2,747,436668,0.498,0.022,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_10_4.txt,1024,71,3,1887,991896,8.760,0.060,-1
E2EOPBUILDCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_10_4.txt,1024,4,1024,524800,3.185,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_12_4.txt,4096,210,1000,4,didx,2.104,2.286,35.108,124.397,3.543,5.401e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_12_4.txt,4096,210,2,4804,11380419,11.780,0.263,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_12_4.txt,4096,210,3,8189,16776912,298.513,3.473,-1
E2EOPBUILDCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_12_4.txt,4096,4,4096,8390656,48.096,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_14_4.txt,16384,389,1000,4,didx,10.563,11.052,49.541,284.000,5.733,6.013e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_14_4.txt,16384,389,2,18515,190009390,76.216,3.898,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_14_4.txt,16384,389,3,32767,268435456,4290.966,163.205,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_8_4.txt,256,47,1000,4,didx,0.133,0.380,26.434,96.032,3.633,6.372e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_8_4.txt,256,47,2,319,44616,0.191,0.012,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_8_4.txt,256,47,3,511,65536,1.127,0.015,-1
E2EOPBUILDCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_8_4.txt,256,4,256,32896,0.616,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_4.txt,4096,299,1000,4,didx,2.920,2.386,45.419,128.440,2.828,5.128e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_4.txt,4096,299,2,5031,11437262,13.365,0.415,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_4.txt,4096,299,3,8191,16777216,211.815,4.654,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,1000,6,didx,3.156,2.323,66.505,190.664,2.867,5.063e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,2,5031,11437262,13.323,0.415,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,3,8191,16777216,211.357,4.654,-1
