E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_8_4.txt,256,13,2,65,14310,0.026,0.006,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_8_4.txt,256,13,3,169,33734,0.251,0.008,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_10_5.txt,1024,19,1000,6,didx,0.286,0.516,45.414,200.760,4.421,2.315e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_10_5.txt,1024,19,2,135,123122,0.071,0.009,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_10_5.txt,1024,19,3,471,395890,1.149,0.014,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_12_5.txt,4096,23,1000,6,didx,0.774,0.810,47.589,218.213,4.585,2.523e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_12_5.txt,4096,23,2,207,771058,0.147,0.014,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_12_5.txt,4096,23,3,951,3324018,3.670,0.058,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_14_5.txt,16384,27,1000,6,didx,2.907,2.819,51.041,252.197,4.941,2.726e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_14_5.txt,16384,27,2,295,4460530,0.415,0.047,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_14_5.txt,16384,27,3,1703,24453234,10.631,0.500,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_16_5.txt,65536,31,1000,6,didx,11.279,11.037,60.493,452.509,7.480,2.927e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_16_5.txt,65536,31,2,399,24395762,0.419,0.213,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_16_5.txt,65536,31,3,2791,163414130,20.153,2.999,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_18_5.txt,262144,35,1000,6,didx,44.520,57.591,115.292,1045.874,9.072,3.072e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_18_5.txt,262144,35,2,519,127991794,1.323,1.349,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_18_5.txt,262144,35,3,4279,1016725618,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_5.txt,1048576,39,1000,6,didx,235.491,268.601,517.799,3703.072,7.152,3.223e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_5.txt,1048576,39,2,655,650379250,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_6.txt,1048576,39,1000,6,didx,251.017,269.026,518.513,3714.377,7.164,3.223e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_6.txt,1048576,39,2,655,650379250,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_5.txt,4194304,43,1000,6,didx,1153.248,1267.449,2092.804,17038.871,8.142,3.366e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_5.txt,4194304,43,2,807,3222274034,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_6.txt,4194304,43,1000,6,didx,1065.122,1268.152,2095.680,17075.432,8.148,3.366e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_6.txt,4194304,43,2,807,3222274034,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_5.txt,16777216,47,1000,6,didx,4723.079,6008.121,9075.913,77809.055,8.573,3.497e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_5.txt,16777216,47,2,975,15640559602,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_6.txt,16777216,47,1000,6,didx,4943.497,6026.107,9074.544,77781.648,8.571,3.497e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_6.txt,16777216,47,2,975,15640559602,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_8_4.txt,256,15,1000,6,didx,0.177,0.451,39.931,189.733,4.752,2.229e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_8_4.txt,256,15,2,79,17458,0.029,0.007,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_8_4.txt,256,15,3,199,39410,0.288,0.008,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_10_4.txt,1024,1,1000,6,stream,0.125,0.458,38.273,171.215,4.474,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_10_4.txt,1024,1,2,1,1024,0.001,0.004,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_10_4.txt,1024,1,3,1,1024,0.000,0.004,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_12_4.txt,4096,1,1000,6,stream,0.148,0.466,38.148,231.894,6.079,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_12_4.txt,4096,1,2,1,4096,0.002,0.004,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_12_4.txt,4096,1,3,1,4096,0.001,0.004,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_14_5.txt,16384,1,1000,6,stream,0.210,0.597,40.638,246.286,6.060,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_14_5.txt,16384,1,2,1,16384,0.003,0.004,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_14_5.txt,16384,1,3,1,16384,0.001,0.004,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_16_5.txt,65536,1,1000,6,stream,0.475,1.092,44.224,261.676,5.917,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_16_5.txt,65536,1,2,1,65536,0.003,0.005,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_16_5.txt,65536,1,3,1,65536,0.001,0.005,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_18_5.txt,262144,1,1000,6,stream,1.386,2.842,60.632,298.557,4.924,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_18_5.txt,262144,1,2,1,262144,0.004,0.006,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_18_5.txt,262144,1,3,1,262144,0.003,0.006,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_20_5.txt,1048576,1,1000,6,stream,4.933,9.731,140.636,557.038,3.961,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_20_5.txt,1048576,1,2,1,1048576,0.011,0.009,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_20_5.txt,1048576,1,3,1,1048576,0.008,0.009,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_5.txt,65536,1243,1000,6,didx,289.171,387.247,703.859,5657.495,8.038,6.060e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_5.txt,65536,1243,2,100975,3840684748,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_7.txt,65536,1243,1000,6,didx,288.189,386.984,704.377,5657.152,8.031,6.060e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/O2_16_7.txt,65536,1243,2,100975,3840684748,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_10_4.txt,1024,19,1000,6,didx,0.717,0.471,46.651,210.547,4.513,8.142e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_10_4.txt,1024,19,2,181,89042,0.073,0.009,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_10_4.txt,1024,19,3,631,340390,1.664,0.012,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_12_4.txt,4096,23,1000,6,didx,0.524,0.720,47.881,219.722,4.589,8.370e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_12_4.txt,4096,23,2,265,520138,0.148,0.013,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_12_4.txt,4096,23,3,1167,2512768,4.648,0.035,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_14_4.txt,16384,27,1000,6,didx,1.833,1.951,50.540,239.033,4.730,9.163e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_14_4.txt,16384,27,2,365,2867138,0.309,0.027,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_14_4.txt,16384,27,3,1951,16752466,11.952,0.264,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_16_4.txt,65536,31,1000,6,didx,7.030,6.663,63.305,378.350,5.977,9.889e-08
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_16_4.txt,65536,31,2,481,15138746,0.339,0.107,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_16_4.txt,65536,31,3,3031,103776028,20.939,1.228,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_18_4.txt,262144,35,1000,6,didx,26.786,28.802,116.222,717.173,6.171,1.047e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_18_4.txt,262144,35,2,613,77332402,0.949,0.537,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_18_4.txt,262144,35,3,4455,608304862,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_20_4.txt,1048576,39,1000,6,didx,145.977,154.396,539.220,2187.816,4.057,1.102e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_20_4.txt,1048576,39,2,761,384827306,3.501,2.825,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/qmaxcut_20_4.txt,1048576,39,3,6271,3415735960,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_10_4.txt,1024,21,1000,6,didx,0.315,0.523,46.959,205.667,4.380,1.989e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_10_4.txt,1024,21,2,167,138738,0.088,0.010,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_10_4.txt,1024,21,3,659,474224,1.926,0.016,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_12_4.txt,4096,25,1000,6,didx,0.877,0.917,46.537,223.295,4.798,2.168e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_12_4.txt,4096,25,2,247,849906,0.187,0.015,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_12_4.txt,4096,25,3,1263,3870832,5.850,0.067,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_14_4.txt,16384,29,1000,6,didx,3.411,2.928,52.236,255.445,4.890,2.274e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_14_4.txt,16384,29,2,343,4841458,0.472,0.051,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_14_4.txt,16384,29,3,2171,27836528,15.394,0.572,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_4.txt,65536,33,1000,6,didx,14.392,11.407,67.534,492.078,7.286,2.409e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_4.txt,65536,33,2,455,26181618,0.501,0.229,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_4.txt,65536,33,3,3447,182780016,27.971,3.335,-1
