# 2026-08-01T00:13:52-04:00 host=c29 honest true-nonzero cuSPARSE rebench, iters=50, ALG2  CSRNNZ,file,stored,true,fill  PREPCSV,...,cusparse_csr[_64i],conv_ms,upload_ms,kernel_ms,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_10_4.txt,52772,7028,0.1332
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_10_4.txt,1024,71,spmv,cusparse_csr,0.132,311.654,0.011947,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_12_4.txt,657278,58632,0.0892
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_12_4.txt,4096,210,spmv,cusparse_csr,1.435,226.377,0.012343,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_14_4.txt,5153732,399155,0.0774
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_14_4.txt,16384,389,spmv,cusparse_csr,10.551,216.882,0.014519,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_8_4.txt,8486,1392,0.1640
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/B2_8_4.txt,256,47,spmv,cusparse_csr,0.030,215.244,0.010349,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_4.txt,891146,126570,0.1420
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_4.txt,4096,299,spmv,cusparse_csr,2.279,200.948,0.012468,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,891146,126570,0.1420
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_12_6.txt,4096,299,spmv,cusparse_csr,2.293,210.996,0.012431,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_8_3.txt,7836,1386,0.1769
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BeH_8_3.txt,256,45,spmv,cusparse_csr,0.027,212.210,0.010102,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,125829148,25824385,0.2052
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_20_7.txt,1048576,127,spmv,cusparse_csr,477.628,323.591,0.129344,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_24_8.txt,2483027996,500291036,0.2015
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/BH_24_8.txt,16777216,155,spmv,cusparse_csr,9081.420,438.488,2.623253,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_10_4.txt,16418,5120,0.3119
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_10_4.txt,1024,17,spmv,cusparse_csr,0.064,226.854,0.011768,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_12_4.txt,81986,24576,0.2998
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_12_4.txt,4096,21,spmv,cusparse_csr,0.295,220.706,0.012239,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_14_5.txt,393346,114688,0.2916
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_14_5.txt,16384,25,spmv,cusparse_csr,1.303,212.144,0.013404,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_16_5.txt,1835266,503876,0.2746
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_16_5.txt,65536,29,spmv,cusparse_csr,5.878,210.591,0.015409,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_8_4.txt,3090,916,0.2964
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/fermi_8_4.txt,256,13,spmv,cusparse_csr,0.016,199.122,0.008640,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_10_5.txt,18434,5632,0.3055
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_10_5.txt,1024,19,spmv,cusparse_csr,0.067,212.721,0.011942,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_12_5.txt,90114,26624,0.2954
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_12_5.txt,4096,23,spmv,cusparse_csr,0.312,221.212,0.012652,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_14_5.txt,425986,122880,0.2885
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_14_5.txt,16384,27,spmv,cusparse_csr,1.387,228.162,0.013095,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_16_5.txt,1966082,557056,0.2833
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_16_5.txt,65536,31,spmv,cusparse_csr,6.130,222.714,0.015315,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_18_5.txt,8912898,2490368,0.2794
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_18_5.txt,262144,35,spmv,cusparse_csr,27.354,231.196,0.025713,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_5.txt,39845890,11010048,0.2763
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_5.txt,1048576,39,spmv,cusparse_csr,118.413,220.742,0.059644,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_6.txt,39845890,11010048,0.2763
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_20_6.txt,1048576,39,spmv,cusparse_csr,119.415,245.538,0.059700,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_5.txt,176160770,48234496,0.2738
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_5.txt,4194304,43,spmv,cusparse_csr,502.684,325.841,0.229264,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_6.txt,176160770,48234496,0.2738
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_22_6.txt,4194304,43,spmv,cusparse_csr,501.084,329.876,0.230268,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_5.txt,771751938,209715200,0.2717
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_5.txt,16777216,47,spmv,cusparse_csr,2244.177,373.691,0.975419,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_6.txt,771751938,209715200,0.2717
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_24_6.txt,16777216,47,spmv,cusparse_csr,2247.754,363.690,0.977558,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_8_4.txt,3586,1152,0.3212
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/heis_8_4.txt,256,15,spmv,cusparse_csr,0.017,218.377,0.010504,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_10_4.txt,1024,1024,1.0000
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_10_4.txt,1024,1,spmv,cusparse_csr,0.004,214.198,0.010813,-1
CSRNNZ,/mnt/beegfs/ysu34/hamlib/dia_e2e/maxcut_12_4.txt,4096,1936,0.4727
